date,open,high,low,close,volume,adj_close,adj_open,adj_high,adj_low,open_change,open_change_perc,close_change,close_change_perc,high_change,high_change_perc,low_change,low_change_perc,high_above_5_perc,high_above_10_perc,low_below_5_perc,low_below_10_perc,days_to_drop_to_prev_close,days_to_rise_to_prev_close
11/12/2009,42.86,44.27,42.28,43.73,23000,2798.46,2742.61,2832.83,2705.49,27.32,0.01,83.17,0.03,117.54,0.04,-9.80,0.00,,,,,0,0
11/11/2009,41.74,42.96,41.11,42.43,19000,2715.29,2670.94,2749.01,2630.62,-46.27,0.00,-1.92,0.00,31.80,0.01,-86.59,-0.03,,,,,0,0
11/10/2009,42.25,42.50,41.24,42.46,23600,2717.21,2703.57,2719.57,2638.94,18.99,0.01,32.63,0.01,34.99,0.01,-45.64,0.00,,,,,0,0
11/09/2009,43.78,43.78,41.84,41.95,28300,2684.58,2801.48,2801.48,2677.34,-53.93,0.00,-170.83,-0.04,-53.93,0.00,-178.07,-0.06,,,1,,0,4
11/06/2009,46.85,46.89,44.54,44.62,22000,2855.41,2997.93,3000.49,2850.11,61.91,0.02,-80.61,-0.01,64.47,0.02,-85.91,-0.01,,,,,0,0
11/05/2009,47.39,47.88,45.75,45.88,22000,2936.02,3032.48,3063.84,2927.54,-61.57,0.00,-158.03,-0.05,-30.21,0.01,-166.51,-0.05,,,1,,0,233
11/04/2009,47.53,48.72,46.74,48.34,23800,3094.05,3042.39,3118.56,2991.82,-77.25,-0.02,-25.59,0.01,-1.08,0.00,-127.82,-0.04,,,,,0,234
11/03/2009,49.46,49.76,47.98,48.74,35400,3119.64,3165.93,3185.13,3071.19,49.49,0.02,3.20,0.00,68.69,0.02,-45.25,-0.01,,,,,0,0
11/02/2009,47.53,49.89,46.28,48.69,37500,3116.44,3042.39,3193.45,2962.38,-42.70,-0.01,31.35,0.01,108.36,0.04,-122.71,-0.02,,,,,0,0
10/30/2009,44.38,48.98,43.82,48.20,47800,3085.09,2840.76,3135.20,2804.91,37.18,0.01,281.51,0.10,331.62,0.12,1.33,0.00,1,1,,,6,0
10/29/2009,45.01,45.36,43.68,43.81,20300,2803.58,2880.18,2902.58,2795.08,-73.75,-0.02,-150.35,-0.05,-51.35,0.00,-158.85,-0.05,,,1,,0,1
10/28/2009,43.47,46.19,43.34,46.16,27800,2953.93,2781.64,2955.69,2773.32,19.00,0.01,191.29,0.07,193.05,0.07,10.68,0.00,1,,,,8,0
10/27/2009,43.64,44.12,42.85,43.17,25200,2762.64,2792.52,2823.23,2741.97,-3.39,0.00,-33.27,-0.01,27.32,0.01,-53.94,0.00,,,,,0,0
10/26/2009,41.96,44.04,41.19,43.69,22000,2795.91,2685.02,2818.11,2635.74,-22.59,0.01,88.30,0.03,110.50,0.04,-71.87,-0.01,,,,,0,0
10/23/2009,41.64,42.73,41.15,42.31,25800,2707.61,2664.54,2734.29,2633.18,-27.72,-0.01,15.35,0.01,42.03,0.02,-59.08,-0.02,,,,,0,0
10/22/2009,43.83,44.44,41.97,42.07,27200,2692.26,2804.68,2843.71,2685.66,-11.06,0.00,-123.48,-0.04,27.97,0.01,-130.08,-0.03,,,,,0,0
10/21/2009,43.58,44.07,41.99,44.00,46900,2815.74,2788.68,2820.03,2686.94,24.76,0.01,51.82,0.02,56.11,0.02,-76.98,-0.01,,,,,0,0
10/20/2009,43.35,43.92,42.82,43.19,18100,2763.92,2773.96,2810.44,2740.05,-3.39,0.00,-13.43,0.00,33.09,0.01,-37.30,-0.01,,,,,0,0
10/19/2009,44.42,44.48,43.11,43.40,14800,2777.35,2842.43,2846.27,2758.60,-11.70,0.00,-76.78,-0.01,-7.86,0.00,-95.53,-0.03,,,,,0,7
10/16/2009,44.19,45.13,43.94,44.60,12200,2854.13,2827.71,2887.86,2811.72,31.80,0.01,58.22,0.02,91.95,0.03,15.81,0.01,,,,,1,0
10/15/2009,45.09,45.19,43.67,43.69,11800,2795.91,2885.30,2891.70,2794.44,37.57,0.01,-51.82,0.00,43.97,0.02,-53.29,0.00,,,,,0,0
10/14/2009,44.97,45.19,44.14,44.50,23000,2847.73,2877.63,2891.70,2824.51,-47.51,0.00,-77.41,-0.01,-33.44,-0.01,-100.63,-0.03,,,,,0,10
10/13/2009,45.96,47.27,45.51,45.71,12900,2925.14,2940.98,3024.80,2912.18,17.12,0.01,1.28,0.00,100.94,0.03,-11.68,0.00,,,,,0,0
10/12/2009,46.97,47.07,45.44,45.69,19600,2923.86,3005.61,3012.00,2907.70,-21.90,0.01,-103.65,-0.03,-15.51,0.01,-119.81,-0.02,,,,,0,14
10/09/2009,48.29,48.32,47.19,47.30,14400,3027.51,3091.04,3092.96,3020.63,14.90,0.00,-48.63,0.00,16.82,0.01,-55.51,0.00,,,,,0,0
10/08/2009,47.90,48.33,47.58,48.06,21900,3076.14,3066.07,3093.60,3045.59,-26.70,0.01,-16.63,0.01,0.83,0.00,-47.18,0.00,,,,,0,0
10/07/2009,48.99,49.03,48.22,48.32,7500,3092.77,3135.84,3138.41,3086.56,27.71,0.01,-15.36,0.00,30.28,0.01,-21.57,0.01,,,,,0,0
10/06/2009,49.84,49.98,47.89,48.56,23600,3108.13,3190.25,3199.21,3065.43,-31.12,0.01,-113.24,-0.02,-22.16,0.01,-155.94,-0.03,,,,,0,255
10/05/2009,52.27,52.35,49.91,50.33,12500,3221.37,3345.28,3350.40,3194.24,3.63,0.00,-120.28,-0.02,8.75,0.00,-147.41,-0.04,,,,,0,0
10/02/2009,53.16,53.51,51.28,52.21,20600,3341.65,3402.24,3424.64,3281.92,52.91,0.02,-7.68,0.00,75.31,0.02,-67.41,-0.02,,,,,0,0
10/01/2009,50.34,52.34,50.18,52.33,19400,3349.33,3221.76,3349.76,3211.52,23.42,0.01,150.99,0.05,151.42,0.05,13.18,0.00,1,,,,2,0
09/30/2009,48.98,50.53,48.68,49.97,17600,3198.34,3135.20,3234.42,3116.00,3.40,0.00,66.54,0.02,102.62,0.03,-15.80,0.00,,,,,0,0
09/29/2009,49.32,49.60,48.61,48.93,13300,3131.80,3156.97,3174.89,3111.52,6.62,0.00,-18.55,0.01,24.54,0.01,-38.83,-0.01,,,,,0,0
09/28/2009,50.93,50.93,49.13,49.22,12000,3150.35,3260.02,3260.02,3144.81,0.90,0.00,-108.77,-0.03,0.90,0.00,-114.31,-0.03,,,,,0,0
09/25/2009,51.28,51.89,50.40,50.92,16900,3259.12,3281.92,3320.96,3225.60,27.92,0.01,5.12,0.00,66.96,0.02,-28.40,0.01,,,,,0,0
09/24/2009,49.97,51.95,49.60,50.84,24700,3254.00,3198.08,3324.80,3174.40,-16.25,0.00,39.67,0.01,110.47,0.03,-39.93,-0.01,,,,,0,0
09/23/2009,49.49,50.23,47.58,50.22,31400,3214.33,3167.36,3214.72,3045.12,-2.83,0.00,44.14,0.01,44.53,0.01,-125.07,-0.02,,,,,0,0
09/22/2009,50.07,50.33,48.98,49.53,13000,3170.19,3204.98,3221.62,3135.20,-39.42,-0.01,-74.21,-0.02,-22.78,0.01,-109.20,-0.03,,,,,0,2
09/21/2009,51.40,51.73,50.51,50.69,24900,3244.40,3289.60,3310.72,3232.64,45.84,0.01,0.64,0.00,66.96,0.02,-11.12,0.00,,,,,0,0
09/18/2009,49.68,50.95,49.25,50.68,16300,3243.76,3179.52,3260.80,3152.00,-4.10,0.00,60.14,0.02,77.18,0.02,-31.62,0.01,,,,,0,0
09/17/2009,49.36,50.24,48.88,49.74,29100,3183.62,3159.53,3215.86,3128.80,-8.74,0.00,15.35,0.00,47.59,0.01,-39.47,-0.01,,,,,0,0
09/16/2009,50.98,51.16,49.09,49.50,28000,3168.27,3263.22,3274.75,3142.25,0.26,0.00,-94.69,-0.01,11.79,0.00,-120.71,-0.02,,,,,0,0
09/15/2009,51.33,51.93,50.76,50.98,18000,3262.96,3285.12,3323.52,3248.64,3.61,0.00,-18.55,0.01,42.01,0.01,-32.87,-0.01,,,,,0,0
09/14/2009,52.98,53.60,51.17,51.27,16100,3281.51,3390.72,3430.40,3274.88,13.24,0.00,-95.97,-0.01,52.92,0.02,-102.60,-0.03,,,,,0,0
09/11/2009,51.90,53.06,51.14,52.77,26800,3377.48,3321.60,3395.84,3272.96,-12.37,0.00,43.51,0.01,61.87,0.02,-61.01,0.00,,,,,0,0
09/10/2009,54.15,54.50,51.99,52.09,27300,3333.97,3465.60,3488.00,3327.36,-5.93,0.00,-137.56,-0.02,16.47,0.00,-144.17,-0.04,,,,,0,0
09/09/2009,55.97,56.18,54.18,54.24,20300,3471.53,3582.08,3595.52,3467.52,-5.25,0.00,-115.80,-0.03,8.19,0.00,-119.81,-0.03,,,,,0,0
09/08/2009,57.49,57.52,55.98,56.05,20300,3587.33,3679.36,3681.28,3582.72,-32.09,0.01,-124.12,-0.03,-30.17,0.01,-128.73,-0.03,,,,,0,275
09/04/2009,60.02,60.08,57.98,57.99,15200,3711.45,3841.28,3845.12,3710.72,21.06,0.01,-108.77,-0.01,24.90,0.01,-109.50,-0.01,,,,,0,0
09/03/2009,62.50,62.59,59.52,59.69,14200,3820.22,4000.00,4005.76,3809.28,-10.88,0.00,-190.66,-0.03,-5.12,0.00,-201.60,-0.05,,,1,,0,277
09/02/2009,62.52,62.72,61.73,62.67,12200,4010.88,4001.28,4014.08,3950.72,11.52,0.00,21.12,0.01,24.32,0.01,-39.04,0.01,,,,,0,0
09/01/2009,59.75,62.45,58.41,62.34,22400,3989.76,3824.00,3996.80,3738.24,38.33,0.01,204.09,0.05,211.13,0.06,-47.43,-0.01,1,,,,0,0
08/31/2009,59.07,59.95,58.98,59.15,9100,3785.67,3780.48,3836.80,3774.72,37.04,0.01,42.23,0.01,93.36,0.02,31.28,0.01,,,,,1,0
08/28/2009,56.73,58.52,56.64,58.49,11500,3743.44,3630.72,3745.28,3624.96,-48.74,-0.01,63.98,0.02,65.82,0.02,-54.50,-0.01,,,,,0,0
08/27/2009,58.94,59.73,57.38,57.49,14000,3679.46,3772.16,3822.72,3672.32,0.57,0.00,-92.13,-0.02,51.13,0.01,-99.27,-0.01,,,,,0,0
08/26/2009,57.98,59.05,57.69,58.93,17900,3771.59,3710.72,3779.20,3692.16,-16.73,0.00,44.14,0.01,51.75,0.01,-35.29,0.01,,,,,0,0
08/25/2009,56.83,58.60,56.33,58.24,14700,3727.45,3637.12,3750.40,3605.12,-7.15,0.00,83.18,0.02,106.13,0.03,-39.15,-0.01,,,,,0,0
08/24/2009,56.54,57.22,56.05,56.94,11000,3644.27,3618.56,3662.08,3587.20,-11.64,0.00,14.07,0.00,31.88,0.01,-43.00,-0.01,,,,,0,0
08/21/2009,57.23,57.31,56.43,56.72,18400,3630.20,3662.72,3667.84,3611.52,-34.66,0.01,-67.18,0.00,-29.54,0.01,-85.86,-0.02,,,,,0,2
08/20/2009,58.67,58.86,57.45,57.77,8300,3697.38,3754.88,3767.04,3676.80,-12.87,0.00,-70.37,0.00,-0.71,0.00,-90.95,-0.02,,,,,0,4
08/19/2009,61.67,61.96,58.30,58.87,16900,3767.75,3946.88,3965.44,3731.20,53.73,0.01,-125.40,-0.03,72.29,0.02,-161.95,-0.04,,,,,0,0
08/18/2009,61.86,62.12,60.42,60.83,11000,3893.15,3959.04,3975.68,3866.88,-12.17,0.00,-78.06,0.00,4.47,0.00,-104.33,-0.01,,,,,0,0
08/17/2009,60.44,62.31,60.36,62.05,16500,3971.21,3868.16,3987.84,3863.04,101.69,0.03,204.74,0.05,221.37,0.06,96.57,0.03,1,,,,2,0
08/14/2009,57.46,59.52,57.46,58.85,9200,3766.47,3677.44,3809.28,3677.44,13.97,0.00,103.00,0.03,145.81,0.04,13.97,0.00,,,,,5,0
08/13/2009,58.62,59.46,57.12,57.24,13800,3663.47,3751.68,3805.44,3655.68,1.84,0.00,-86.37,-0.02,55.60,0.01,-94.16,-0.01,,,,,0,0
08/12/2009,60.12,60.30,58.03,58.59,10100,3749.84,3847.68,3859.20,3713.92,8.91,0.00,-88.93,-0.02,20.43,0.01,-124.85,-0.03,,,,,0,0
08/11/2009,58.96,61.50,58.86,59.98,13200,3838.77,3773.44,3936.00,3767.04,40.24,0.01,105.57,0.03,202.80,0.05,33.84,0.01,1,,,,1,0
08/10/2009,58.78,59.63,58.25,58.33,7700,3733.20,3761.92,3816.32,3728.00,33.83,0.01,5.11,0.00,88.23,0.02,-0.09,0.00,,,,,0,0
08/07/2009,60.02,60.73,57.49,58.25,11000,3728.09,3841.28,3886.72,3679.36,-44.84,-0.01,-158.03,-0.04,0.60,0.00,-206.76,-0.05,,,1,,0,0
08/06/2009,59.97,61.17,59.06,60.72,12300,3886.12,3838.08,3914.88,3779.84,2.51,0.00,50.55,0.01,79.31,0.02,-55.73,-0.01,,,,,0,0
08/05/2009,60.50,61.11,59.79,59.93,11400,3835.57,3872.00,3911.04,3826.56,20.43,0.01,-16.00,0.00,59.47,0.02,-25.01,0.01,,,,,0,0
08/04/2009,61.31,61.57,60.00,60.18,9500,3851.57,3923.84,3940.48,3840.00,29.41,0.01,-42.86,-0.01,46.05,0.01,-54.43,-0.01,,,,,0,0
08/03/2009,61.32,61.76,60.45,60.85,10000,3894.43,3924.48,3952.64,3868.80,-40.33,-0.01,-70.38,0.00,-12.17,0.00,-96.01,-0.02,,,,,0,10
07/31/2009,61.86,62.08,60.74,61.95,7600,3964.81,3959.04,3973.12,3887.36,17.90,0.00,23.67,0.01,31.98,0.01,-53.78,-0.01,,,,,0,0
07/30/2009,62.17,62.33,60.76,61.58,8500,3941.14,3978.88,3989.12,3888.64,-65.91,0.00,-103.65,-0.01,-55.67,-0.01,-156.15,-0.02,,,,,0,302
07/29/2009,62.80,63.91,62.03,63.20,9200,4044.79,4019.20,4090.24,3969.92,17.28,0.00,42.87,0.01,88.32,0.02,-32.00,0.01,,,,,0,0
07/28/2009,60.97,62.95,60.00,62.53,20500,4001.92,3902.08,4028.80,3840.00,63.31,0.02,163.15,0.04,190.03,0.05,1.23,0.00,1,,,,6,0
07/27/2009,60.21,60.66,59.34,59.98,11500,3838.77,3853.44,3882.24,3797.76,54.98,0.01,40.31,0.01,83.78,0.02,-0.70,0.00,,,,,0,0
07/24/2009,60.00,60.37,59.31,59.35,9500,3798.46,3840.00,3863.68,3795.84,25.54,0.01,-16.00,0.00,49.22,0.01,-18.62,0.00,,,,,0,0
07/23/2009,61.62,61.72,59.31,59.60,24000,3814.46,3943.68,3950.08,3795.84,16.62,0.00,-112.60,-0.01,23.02,0.01,-131.22,-0.03,,,,,0,0
07/22/2009,64.77,65.01,60.77,61.36,28000,3927.06,4145.28,4160.64,3889.28,44.19,0.01,-174.03,-0.04,59.55,0.01,-211.81,-0.05,,,1,,0,0
07/21/2009,64.47,65.35,63.87,64.08,15000,4101.09,4126.08,4182.40,4087.68,-35.15,0.01,-60.14,-0.01,21.17,0.00,-73.55,0.00,,,,,0,0
07/20/2009,65.97,66.56,64.76,65.02,13600,4161.23,4222.08,4259.84,4144.64,-21.68,0.01,-82.53,0.00,16.08,0.00,-99.12,-0.02,,,,,0,0
07/17/2009,66.48,66.67,65.73,66.31,9800,4243.76,4254.72,4266.88,4206.72,12.24,0.00,1.28,0.00,24.40,0.01,-35.76,0.01,,,,,0,0
07/16/2009,67.85,67.87,65.90,66.29,17500,4242.48,4342.40,4343.68,4217.60,28.26,0.01,-71.66,0.00,29.54,0.01,-96.54,-0.02,,,,,0,0
07/15/2009,67.72,68.21,65.97,67.41,24000,4314.14,4334.08,4365.44,4222.08,-89.46,-0.02,-109.40,-0.02,-58.10,-0.01,-201.46,-0.03,,,,,0,313
07/14/2009,70.22,70.77,68.66,69.12,9800,4423.54,4494.08,4529.28,4394.24,-29.27,0.01,-99.81,-0.02,5.93,0.00,-129.11,-0.01,,,,,0,0
07/13/2009,73.46,73.70,69.88,70.68,12900,4523.35,4701.44,4716.80,4472.32,21.34,0.00,-156.75,-0.03,36.70,0.01,-207.78,-0.04,,,,,0,0
07/10/2009,73.57,74.71,72.84,73.13,6100,4680.10,4708.48,4781.44,4661.76,26.46,0.01,-1.92,0.00,99.42,0.02,-20.26,0.00,,,,,0,0
07/09/2009,73.48,74.16,71.88,73.16,7900,4682.02,4702.72,4746.24,4600.32,-57.36,-0.01,-78.06,0.00,-13.84,0.00,-159.76,-0.03,,,,,0,1
07/08/2009,73.47,77.28,72.46,74.38,11200,4760.08,4702.08,4945.92,4637.44,41.81,0.01,99.81,0.02,285.65,0.06,-22.83,0.00,1,,,,0,0
07/07/2009,71.59,73.43,70.79,72.82,5000,4660.27,4581.76,4699.52,4530.56,60.33,0.01,138.84,0.03,178.09,0.04,9.13,0.00,,,,,4,0
07/06/2009,72.45,73.06,70.56,70.65,6300,4521.43,4636.80,4675.84,4515.84,57.15,0.01,-58.22,-0.01,96.19,0.02,-63.81,-0.01,,,,,0,0
07/02/2009,68.85,71.66,68.77,71.56,16100,4579.65,4406.40,4586.24,4401.28,66.03,0.02,239.28,0.06,245.87,0.06,60.91,0.01,1,,,,8,0
07/01/2009,67.33,67.90,66.06,67.82,9200,4340.37,4309.12,4345.60,4227.84,-48.53,-0.01,-17.28,0.00,-12.05,0.00,-129.81,-0.01,,,,,0,1
06/30/2009,66.97,69.01,65.85,68.09,14400,4357.65,4286.08,4416.64,4214.40,2.01,0.00,73.58,0.02,132.57,0.03,-69.67,0.00,,,,,0,0
06/29/2009,69.92,70.27,66.76,66.94,10000,4284.07,4474.88,4497.28,4272.64,9.11,0.00,-181.70,-0.04,31.51,0.01,-193.13,-0.04,,,,,0,0
06/26/2009,71.63,71.90,69.25,69.78,6300,4465.77,4584.32,4601.60,4432.00,47.53,0.01,-71.02,0.00,64.81,0.01,-104.79,-0.02,,,,,0,0
06/25/2009,75.36,75.36,70.47,70.89,10800,4536.79,4823.04,4823.04,4510.08,61.68,0.01,-224.57,-0.03,61.68,0.01,-251.28,-0.05,,,1,,0,0
06/24/2009,77.17,77.17,73.76,74.40,7200,4761.36,4938.88,4938.88,4720.64,-0.34,0.00,-177.86,-0.02,-0.34,0.00,-218.58,-0.04,,,,,0,9
06/23/2009,78.84,79.86,77.15,77.18,7800,4939.22,5045.76,5111.04,4937.60,-12.46,0.00,-119.00,-0.02,52.82,0.01,-120.62,-0.02,,,,,0,0
06/22/2009,77.95,79.91,76.71,79.03,5900,5058.22,4988.80,5114.24,4909.44,125.08,0.03,194.50,0.04,250.52,0.05,45.72,0.01,1,,,,2,0
06/19/2009,78.24,78.24,75.48,76.00,4300,4863.72,5007.36,5007.36,4830.72,4.80,0.00,-138.84,-0.01,4.80,0.00,-171.84,-0.03,,,,,0,0
06/18/2009,78.76,79.66,76.92,78.16,6500,5002.56,5040.64,5098.24,4922.88,-10.54,0.00,-48.62,0.01,47.06,0.01,-128.30,-0.01,,,,,0,0
06/17/2009,78.02,80.24,77.56,78.92,7700,5051.18,4993.28,5135.36,4963.84,15.67,0.00,73.57,0.01,157.75,0.03,-13.77,0.00,,,,,0,0
06/16/2009,75.50,78.69,74.15,77.78,9200,4977.61,4832.00,5036.16,4745.60,27.78,0.01,173.39,0.04,231.94,0.05,-58.62,-0.01,1,,,,0,0
06/15/2009,72.88,75.23,72.66,75.07,5900,4804.22,4664.32,4814.72,4650.24,64.19,0.01,204.09,0.04,214.59,0.05,50.11,0.01,1,,,,8,0
06/12/2009,73.89,74.07,71.75,71.88,4400,4600.13,4728.96,4740.48,4592.00,38.62,0.01,-90.21,0.00,50.14,0.01,-98.34,-0.02,,,,,0,0
06/11/2009,74.60,74.60,71.46,73.29,6700,4690.34,4774.40,4774.40,4573.44,-24.06,0.00,-108.12,-0.02,-24.06,0.00,-225.02,-0.03,,,,,0,2
06/10/2009,73.20,77.49,73.00,74.98,6700,4798.46,4684.80,4959.36,4672.00,-66.32,-0.01,47.34,0.01,208.24,0.04,-79.12,0.00,,,,,0,0
06/09/2009,77.38,77.38,73.87,74.24,5500,4751.12,4952.32,4952.32,4727.68,-21.45,0.00,-222.65,-0.04,-21.45,0.00,-246.09,-0.03,,,,,0,5
06/08/2009,78.02,79.98,76.49,77.72,3600,4973.77,4993.28,5118.72,4895.36,44.46,0.01,24.95,0.00,169.90,0.03,-53.46,-0.01,,,,,0,0
06/05/2009,77.55,79.07,75.70,77.33,5200,4948.82,4963.20,5060.48,4844.80,2.87,0.00,-11.51,0.00,100.15,0.02,-115.53,-0.02,,,,,0,0
06/04/2009,78.69,79.16,76.77,77.51,4100,4960.33,5036.16,5066.24,4913.28,-21.42,0.00,-97.25,0.00,8.66,0.00,-144.30,-0.01,,,,,0,0
06/03/2009,76.16,80.26,75.83,79.02,5500,5057.58,4874.24,5136.64,4853.12,49.54,0.01,232.88,0.05,311.94,0.06,28.42,0.01,1,,,,4,0
06/02/2009,74.94,76.17,72.70,75.39,4700,4824.70,4796.16,4874.88,4652.80,36.08,0.01,64.62,0.01,114.80,0.02,-107.28,-0.02,,,,,0,0
06/01/2009,76.86,76.91,73.21,74.38,6400,4760.08,4919.04,4922.24,4685.44,-66.88,-0.01,-225.84,-0.03,-63.68,-0.01,-300.48,-0.06,,,1,,0,2
05/29/2009,77.81,79.98,77.71,77.91,3400,4985.92,4979.84,5118.72,4973.44,-118.05,-0.02,-111.97,-0.02,20.83,0.00,-124.45,-0.02,,,,,0,0
05/28/2009,80.32,81.86,78.14,79.65,6600,5097.89,5140.48,5239.04,5000.96,-31.62,0.01,-74.21,-0.01,66.94,0.01,-171.14,-0.03,,,,,0,0
05/27/2009,78.22,81.16,76.13,80.81,7300,5172.10,5006.08,5194.24,4872.32,-23.35,0.00,142.67,0.03,164.81,0.03,-157.11,-0.03,,,,,0,0
05/26/2009,83.78,83.78,76.50,78.58,8800,5029.43,5361.92,5361.92,4896.00,-0.20,0.00,-332.69,-0.06,-0.20,0.00,-466.12,-0.07,,,1,,0,348
05/22/2009,81.42,83.78,79.99,83.78,6700,5362.12,5210.88,5361.92,5119.36,-16.25,0.00,134.99,0.03,134.79,0.03,-107.77,-0.02,,,,,0,0
05/21/2009,78.46,83.43,77.64,81.67,17000,5227.13,5021.44,5339.52,4968.96,70.71,0.01,276.40,0.06,388.79,0.08,18.23,0.00,1,,,,2,0
05/20/2009,75.78,77.50,71.94,77.36,12900,4950.73,4849.92,4960.00,4604.16,-36.20,0.01,64.61,0.01,73.88,0.02,-281.96,-0.04,,,,,0,0
05/19/2009,76.90,78.48,75.20,76.35,3800,4886.12,4921.60,5022.72,4812.80,-61.12,-0.01,-96.60,0.00,40.00,0.01,-169.92,-0.03,,,,,0,0
05/18/2009,83.46,83.46,77.47,77.86,5900,4982.72,5341.44,5341.44,4958.08,3.63,0.00,-355.09,-0.05,3.63,0.00,-379.73,-0.07,,,1,,0,0
05/15/2009,81.47,84.36,80.23,83.40,3200,5337.81,5214.08,5399.04,5134.72,-27.12,0.01,96.61,0.02,157.84,0.03,-106.48,-0.02,,,,,0,0
05/14/2009,87.27,87.27,81.48,81.89,6000,5241.20,5585.28,5585.28,5214.72,113.11,0.02,-230.97,-0.04,113.11,0.02,-257.45,-0.03,,,,,0,0
05/13/2009,86.01,86.20,83.75,85.50,5200,5472.17,5504.64,5516.80,5360.00,196.90,0.04,164.43,0.03,209.06,0.04,52.26,0.01,,,,,1,0
05/12/2009,82.75,85.17,82.32,82.93,5100,5307.74,5296.00,5450.88,5268.48,-39.25,0.01,-27.51,0.01,115.63,0.02,-66.77,-0.01,,,,,0,0
05/11/2009,83.62,85.66,82.51,83.36,4300,5335.25,5351.68,5482.24,5280.64,63.77,0.01,47.34,0.01,194.33,0.04,-7.27,0.00,,,,,0,0
05/08/2009,86.25,86.25,81.46,82.62,4600,5287.91,5520.00,5520.00,5213.44,-18.71,0.00,-250.80,-0.03,-18.71,0.00,-325.27,-0.04,,,,,0,4
05/07/2009,84.47,87.53,83.44,86.54,4100,5538.71,5406.08,5601.92,5340.16,-53.93,0.01,78.70,0.01,141.91,0.03,-119.85,-0.02,,,,,0,0
05/06/2009,87.70,87.70,84.93,85.31,3000,5460.01,5612.80,5612.80,5435.52,-41.71,0.01,-194.50,-0.03,-41.71,0.01,-218.99,-0.02,,,,,0,361
05/05/2009,87.83,89.56,87.83,88.35,5100,5654.51,5621.12,5731.84,5621.12,14.59,0.00,47.98,0.01,125.31,0.02,14.59,0.00,,,,,1,0
05/04/2009,90.92,91.93,87.33,87.60,7200,5606.53,5818.88,5883.52,5589.12,-103.06,0.00,-315.41,-0.05,-38.42,0.01,-332.82,-0.04,,,,,0,363
05/01/2009,93.53,94.90,91.77,92.53,2100,5921.94,5985.92,6073.60,5873.28,-12.80,0.00,-76.78,-0.01,74.88,0.01,-125.44,-0.02,,,,,0,0
04/30/2009,92.80,94.23,90.18,93.73,5100,5998.72,5939.20,6030.72,5771.52,-12.17,0.00,47.35,0.01,79.35,0.01,-179.85,-0.03,,,,,0,0
04/29/2009,96.78,96.78,91.27,92.99,4500,5951.37,6193.92,6193.92,5841.28,-19.13,0.00,-261.68,-0.04,-19.13,0.00,-371.77,-0.04,,,,,0,366
04/28/2009,99.29,99.81,95.93,97.08,5200,6213.05,6354.56,6387.84,6139.52,64.09,0.01,-77.42,-0.01,97.37,0.02,-150.95,-0.02,,,,,0,0
04/27/2009,95.96,98.74,95.76,98.29,6100,6290.47,6141.44,6319.36,6128.64,24.36,0.00,173.39,0.03,202.28,0.03,11.56,0.00,,,,,2,0
04/24/2009,95.38,96.54,94.26,95.58,4100,6117.08,6104.32,6178.56,6032.64,-26.84,0.00,-14.08,0.00,47.40,0.01,-98.52,0.00,,,,,0,0
04/23/2009,95.88,97.57,94.83,95.80,5200,6131.16,6136.32,6244.48,6069.12,-22.99,0.00,-28.15,0.00,85.17,0.01,-90.19,-0.01,,,,,0,0
04/22/2009,97.17,97.17,92.28,96.24,4800,6159.31,6218.88,6218.88,5905.92,72.37,0.01,12.80,0.00,72.37,0.01,-240.59,-0.02,,,,,0,0
04/21/2009,100.38,101.04,95.58,96.04,4600,6146.51,6424.32,6466.56,6117.12,52.60,0.01,-225.21,-0.02,94.84,0.01,-254.60,-0.02,,,,,0,0
04/20/2009,94.56,100.09,93.81,99.56,10100,6371.72,6051.84,6405.76,6003.84,119.02,0.02,438.90,0.07,472.94,0.08,71.02,0.01,1,,,,2,0
04/17/2009,94.96,96.57,92.53,92.70,7800,5932.82,6077.44,6180.48,5921.92,5.14,0.00,-139.48,-0.02,108.18,0.02,-150.38,-0.02,,,,,0,0
04/16/2009,96.97,97.50,93.70,94.88,6100,6072.30,6206.08,6240.00,5996.80,-63.91,-0.01,-197.69,-0.03,-29.99,0.00,-273.19,-0.04,,,,,0,2
04/15/2009,100.99,100.99,97.83,97.97,5200,6269.99,6463.36,6463.36,6261.12,37.26,0.01,-156.11,-0.02,37.26,0.01,-164.98,-0.01,,,,,0,0
04/14/2009,101.75,102.10,99.91,100.41,8300,6426.10,6512.00,6534.40,6394.24,90.38,0.01,4.48,0.00,112.78,0.02,-27.38,0.00,,,,,0,0
04/13/2009,102.49,103.48,99.93,100.34,4700,6421.62,6559.36,6622.72,6395.52,42.41,0.01,-95.33,-0.01,105.77,0.02,-121.43,0.00,,,,,0,0
04/09/2009,102.97,103.22,100.71,101.83,7100,6516.95,6590.08,6606.08,6445.44,-177.67,-0.01,-250.80,-0.02,-161.67,-0.02,-322.31,-0.03,,,,,0,379
04/08/2009,105.73,108.26,105.57,105.75,7100,6767.75,6766.72,6928.64,6756.48,-143.71,-0.02,-142.68,-0.02,18.21,0.00,-153.95,-0.02,,,,,0,0
04/07/2009,108.86,109.96,107.00,107.98,8800,6910.43,6967.04,7037.44,6848.00,55.97,0.01,-0.64,0.00,126.37,0.02,-63.07,0.01,,,,,0,0
